"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","20.9169054441261","23.0113636363636","23.6775818639798","23.1357552581262","21.7537942664418","22.8862973760933","25.0927070457355","25.8658008658009","32.7835051546392","31.1538461538461","31.9491525423729","32.3181049069374","26.2398557258792","20.1252236135957","15.008576329331","13.3501259445844","12.9087779690189","10.4149715215622","10.3993344425957","12.012012012012","13.803019410496","16.3967611336032","13.3190883190883","12.3489932885906","23.6069502696225","21.71875","22.858541360744","25.3921568627451","23.728813559322","22.173193601765","24.7406639004149","24.4949494949495","23.4303215926493","23.4128770823953","24.3729096989967","27.4193548387097","27.4434649290916","24.7418738049713","27.11157455683","30.2340093603744","26.1875761266748","25.8847616262065","27.209367159186","26.4652723986574","","","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","15.9181636726547","13.9813581890812","15.7080715321411","14.3467122117848","16.1517403206883","16.387399463807","19.0997186620819","20.8864602307225","21.9592735277931","22.710532776823","23.3640849603089","24.5331744139849","26.6121868893231","26.6677461139896","28.7975174553918","31.6582914572864","32.928379714649","33.3888657503818","32.2465681098205","32.5709880508801","34.8310242133886","34.5073061071562","33.5369578497251","34.8946135831382","33.5088793631353","32.544103992572","32.8711168440288","35.3811613429942","35.8483189992181","34.5301373984555","35.3775702612912","37.0082220846963","39.9250553568387","46.0974086793631","43.970405199834","43.5811477026228","41.3059427732942","43.7459760023412","45.1642492690478","44.1269841269841","44.5685501533071","46.5846056315706","49.5712815822568","50.3376233623824","","","","","","",
"Euro area","EMU","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","28.4924756958317","29.0126043647851","28.6946383462131","27.2939617905453","29.3373040415177","28.3058286979675","28.1973810116793","28.6223489574051","28.8246724604509","28.9344226049658","30.9529821726176","32.0588014302573","32.1603418093345","32.4970207610112","33.9291008256274","33.6050802002016","35.535472281505","34.8147757769364","34.820072941287","35.2876147789401","37.1700777921837","37.4717559715946","38.0682840301049","37.5273004317278","36.5897323830016","35.600568555843","35.7193105142006","35.731408931305","35.9459760489417","37.5673411235191","38.1285283306068","38.0203079295961","38.0264499706914","37.2737433827232","37.8838218525173","38.12363203296","37.2171781262155","37.4021492380661","37.6319797053677","37.448881001676","38.0824814945365","37.7196928625533","38.9633711159032","38.9294339920295","39.3356401384083","39.6367665840282","39.8303482286025","41.4462270668611","39.8879961232433","39.282791207864","39.2684457239877","40.1047739899856","40.5245332175423","39.0793984590373","38.8439025302489","","","","","","",
"Eritrea","ERI","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6363636363636","52.3809523809524","45.0704225352113","39.7435897435897","38.8235294117647","38.75","40.6779661016949","46.031746031746","45.9016393442623","43.2835820895522","39.3939393939394","40.2985074626866","43.9393939393939","48.2758620689655","52","55.1020408163265","53.4883720930233","55.5555555555556","54.1666666666667","56.8627450980392","56.3636363636364","56.3636363636364","55.3571428571428","","","","","","",
"Spain","ESP","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","14.794776119403","17.0617753936667","17.4686882003955","14.9308903889425","19.3203739427215","19.6693272519954","20.0996459944932","23.9507353820399","28.5316184351554","24.685188886668","24.9014755751077","24.0591397849462","26.1464585834334","26.0532548625565","29.8660832670379","32.7448966491206","35.6161206146709","31.9387260837975","30.6900542054936","30.7709919294831","38.1954887218045","41.1146161934806","42.4257211017133","42.3212005108557","40.0537183145879","38.3815028901734","39.7078727723889","39.1914654688377","33.8408075459209","39.0004529669334","38.4846989141165","37.6527071350478","40.0225326723749","37.5822803055782","36.9461988843299","39.1243371170618","35.2298797834266","37.810101352784","36.5365571876547","40.429080433629","39.7874555703156","37.026312026312","39.9246197334769","37.0814741365064","37.844611528822","39.0942061565207","39.6294928606598","40.4049973355438","38.7678000581226","37.6182022390493","33.6514237728071","38.2477341389728","41.9789586853018","36.5391977540516","37.4067847752058","","","","","","",
"Estonia","EST","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5621351125938","75.8428703990102","81.8220160269928","78.2608695652174","78.7861599546228","75.5639097744361","74.822695035461","76.6666666666667","76.9472361809045","79.5302013422819","78.2219159200551","74.4822979291917","75.4975978037062","77.536231884058","77.1961492178099","76.5755053507729","74.243399871217","77.300930713547","76.3513513513514","76.4227642276423","80.7506702412869","78.3738001129306","76.8248175182482","78.9501590668081","78.0821917808219","","","","","","",
"Ethiopia","ETH","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","30.5343511450382","31.404958677686","24.6153846153846","25","27.9661016949153","26.271186440678","19.6581196581197","19.2","21.969696969697","22.962962962963","20.8053691275168","24.4444444444444","23.448275862069","24.4444444444444","24.4604316546763","17.0731707317073","15.0537634408602","13.9896373056995","13.3004926108374","13.3640552995392","14.4796380090498","5.03597122302158","3.88888888888889","3.86473429951691","3.44827586206897","2.7027027027027","1.81818181818182","1.36986301369863","0.684931506849315","0.625","0.495049504950495","0.475059382422803","0.218818380743982","0.416666666666667","0.22271714922049","0.208333333333333","2.96846011131725","7.66609880749574","8.18030050083472","0.671140939597315","0.582241630276565","0.137551581843191","0.117647058823529","0.109529025191676","","","","","","",
"European Union","EUU","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","29.6585478754544","30.2599475093309","29.8936613333987","28.7151364650157","30.4710875684301","29.8878816417369","29.9971952131638","30.5396166215087","30.9215562285752","31.1253207060594","32.5193429040997","33.2752098452746","33.7300408176032","34.0370863203815","35.5634701605711","35.1542291923613","36.7990811858445","36.5425376986587","37.0203844432024","37.1287327895368","38.6158351997243","39.1057550558903","39.9212974773554","39.9373529394333","39.530917470242","39.1240124567836","39.2060883853671","39.0031987796826","38.9992728022308","40.5351629502573","42.1145143797449","42.1403213942007","42.8176071840491","42.0415564049789","42.2481133324507","41.9106167944392","41.5074690969424","41.2236631771253","41.3817215157826","41.006454858938","41.5420562178649","41.3706462047694","42.1484663501394","42.3443032182175","42.2855986699156","42.3616316749399","42.7311164707894","44.0835862992088","42.724293010138","42.2183097434954","42.2506553727811","43.1778055505961","43.2371046343669","41.9452908515565","41.5951165452464","","","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","36.5666434054431","35.9246283495881","35.4265003371544","33.4615384615385","30.5544814786173","29.2170368287883","27.4378840502271","29.169459508866","29.9454148471616","33.1794948141531","32.6663113522942","32.2913279762181","34.1492563739377","35.0532956275832","34.5913278674668","36.5057867520315","35.3393647124467","36.2715105162524","37.6144455747711","36.6984601241094","36.8610614879272","40.7807169621386","42.9200451055147","44.3571974388027","43.0608073582013","43.2166518342727","46.2022399410057","43.3743645968305","39.1263965183239","41.0695844602901","41.4291624528822","41.1968177101349","42.2139734013482","40.8848072762594","39.7211312677929","41.3176830174262","41.1268034731138","41.3247066138183","44.1760285410657","42.3423582951145","41.8488168676917","42.0141445622207","43.1688772204985","44.9354351836324","","","","","","",
"Finland","FIN","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","9.42997888810697","8.49256900212314","5.09113764927718","8.18777292576419","9.26548247719635","8.01174496644295","11.3157894736842","10.5051244509517","14.7286821705426","19.9337382661513","24.2039800995025","23.7449799196787","22.4363386097729","22.7509914422876","25.050916496945","25.9452116821372","33.3994840246081","32.2935412917417","36.8363236909557","34.8059149722736","38.3956244302644","28.0913683285746","26.7755842977082","27.3773186193942","29.8133818843878","37.3938263932049","35.2188274153592","36.3618938087023","36.2417411581811","33.5599145465139","36.9007803790413","39.340054995417","36.9376327476347","41.8236623963828","45.1385390428212","44.5780969479354","51.0696477400675","48.595178719867","42.3943661971831","43.7421888948402","47.4243813015582","51.3964633944803","53.8571655797678","59.0666291818949","56.876491646778","48.5401459854015","57.5414781297134","56.1809982895351","52.6833631484794","54.9158878504673","56.7825383993533","53.7472446730345","50","51.9854132901135","50.6519337016575","","","","","","",
"Fiji","FJI","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","25.5802580596622","26.4874121033264","26.7776504684235","23.6465145956293","27.2206303724928","24.2288073840175","23.4478304990928","24.1877677088493","22.4616938878599","22.8378735784184","24.274322169059","25.8902199853501","25.3579571363429","27.2021763428162","27.6245151960032","27.4902470741222","31.3322244064721","29.7548473367506","28.5757044511908","30.1222596964587","30.1213026853602","27.1920988624917","28.3807029705512","25.4882028783907","22.2972412075597","20.1649132783622","16.9531227124996","15.8667621776504","16.6771629929525","19.5927368541643","18.4283646888567","20.0275534185148","17.6753897550111","15.0695381726424","15.0809022914866","16.2746696163474","16.6940263209148","16.0150461643679","19.02626349428","17.6894321809599","19.0453984364285","17.0723755705281","17.9139072847682","18.451718049708","18.2328228757284","19.8369418497921","19.258581996509","20.3366774358102","19.7055622386435","19.5405056836928","20.3158080451658","18.321790948623","17.4302213666987","16.9930312490146","13.7951554186502","","","","","","",
"Faroe Islands","FRO","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","16.6666666666667","19.1489361702128","18.0327868852459","10.7142857142857","10.5263157894737","9.4017094017094","3.78787878787879","2.8735632183908","7.5187969924812","9.30232558139535","7.40740740740741","6.81818181818182","13.1868131868132","8.60927152317881","14.2857142857143","16.2162162162162","19.53125","17.3611111111111","26.5486725663717","34.0659340659341","29.9065420560748","28.8288288288288","27.5","21.551724137931","25.1908396946565","29.7872340425532","27.6315789473684","30.2469135802469","30.2631578947368","30.8219178082192","27.7027027027027","32.6086956521739","35.9712230215827","36.3636363636364","36.4161849710983","33.8888888888889","39.6907216494845","34","33.495145631068","30.0751879699248","30.7692307692308","30.9148264984227","28.6135693215339","32.6647564469914","","","","","","",
"United Kingdom","GBR","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","34.8561609863247","36.190680926533","37.0043208585964","37.9897064300951","38.8615039434321","39.046874220011","40.2731780977058","39.7103209019948","38.3141563871324","39.6168108776267","40.8935373490865","43.0660225442834","42.6025577146653","43.5143276191077","43.0047895134863","43.0632726767607","43.5830025602694","43.5271095516043","44.5681602815757","44.7922184234603","46.024400504838","45.121313249752","44.2870074449022","44.3062434338886","43.1846368498566","43.5650669807154","44.0302519803577","44.3148688046647","43.3424833339275","43.9549798103452","44.972704533421","43.9627156172994","44.8840905354305","42.2978322337418","41.7808873850624","42.0514717333749","41.8396792085145","41.2196885319577","41.9267800295054","41.9593381721689","43.2831238606927","43.778242521567","44.2217434792644","45.3443805658888","44.9217136635002","45.7742633907559","46.6734268491916","46.4563153351875","45.6261564505334","44.3873552207611","43.8057087728865","44.9644225506294","45.8452350038951","44.0521190020901","41.9306590819929","","","","","","",
"Georgia","GEO","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.10513739546","43.3333333333333","44.3605236656596","38.2592360676268","43.4615384615385","66.0516605166052","25.1184834123223","27.1897810218978","31.7718940936864","32.648401826484","36.2850971922246","33.4319526627219","26.9503546099291","27.8145695364238","32.8125","31.0344827586207","34.070796460177","32.4770642201835","20.9850107066381","25.5198487712665","20.0400801603206","20.3361344537815","20.1210287443268","12.8550074738416","14.6373056994819","","","","","","",
"Ghana","GHA","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","4.71204188481675","5.4726368159204","4.80769230769231","7.3394495412844","6.49350649350649","6.38297872340426","5.97609561752988","5.53359683794466","5.88235294117647","5.93607305936073","4.7970479704797","5.19480519480519","4","4.97237569060773","5.26315789473684","4.48430493273543","2.58620689655172","3.34728033472803","3.03030303030303","2.75590551181102","3.50877192982456","2.98507462686567","2.94117647058824","3.74149659863946","2.80373831775701","2.27920227920228","0.833333333333333","22.5274725274725","20.1365187713311","11.4457831325301","17.7007299270073","29.5964125560538","27.613104524181","11.1486486486486","18.59375","31.3548387096774","31.4660309892729","24.7422680412371","18.7027027027027","29.6650717703349","24.2144177449168","24.3539545810493","26.7399267399267","24.3325705568268","","","","","","",
"Gibraltar","GIB","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","42.8571428571428","50","50","50","66.6666666666667","66.6666666666667","66.6666666666667","66.6666666666667","50","55.5555555555556","44.4444444444444","50","55.5555555555556","62.5","55.5555555555556","41.6666666666667","38.4615384615385","42.8571428571428","42.8571428571428","42.8571428571428","35","29.1666666666667","33.3333333333333","27.5862068965517","28.5714285714286","27.5862068965517","26.6666666666667","29.0322580645161","28.125","29.4117647058824","28.5714285714286","27.7777777777778","27.7777777777778","25.6410256410256","26.8292682926829","26.1904761904762","28.5714285714286","30.2325581395349","27.6595744680851","27.6595744680851","28.2608695652174","27.6595744680851","28","27.7777777777778","","","","","","",
"Guinea","GIN","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","26.9125683060109","26.47412755716","27.1714922048998","27.6220145379024","27.56804214223","29.9607843137255","30.0069783670621","35.6647763074984","36.0981308411215","34.3571056741281","31.6993464052288","34.7964884277733","36.3165169315826","38.6714116251483","41.4755114693118","43.5483870967742","43.5230491887716","43.9800995024876","42.5691514299109","42.9494319447538","43.770745740208","46.5636892769196","45.7789382071366","47.1617497456765","46.6076696165192","49.0001834525775","49.9816108863553","51.0108604845447","51.840250587314","52.8052325581396","53.1330472103004","51.8745545260157","53.7728026533997","53.9025740381954","54.7854338703127","55.1417744675291","51.0925029438702","50.4651162790698","50.1299665800223","51.6280217069561","54.3191634462378","53.5405105438402","53.2765109586008","52.3961661341853","53.4209963651914","53.2297027623149","51.9490175252257","53.2870559412005","54.3220338983051","53.6082474226804","54.3035243346919","55.1052695631009","59.5794392523364","60.3280592248512","58.1056466302368","","","","","","",
"Grenada","GRD","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","22.1238938053097","26.1044176706827","26.9961977186312","21.4022140221402","27.906976744186","34.8275862068966","36.2275449101796","33.8666666666667","32.0665083135392","39.1923990498812","36.9146005509642","34.7962382445141","26.9090909090909","31.3915857605178","31.7610062893082","6.46551724137931","11.0294117647059","10","8.22368421052632","7.47663551401869","8.50439882697947","21.563981042654","19.6544276457883","20.1219512195122","18.7713310580205","17.8321678321678","17.6666666666667","26.9633507853403","24.1011984021305","28.3216783216783","28.0311457174638","31.7098445595855","32.6763485477178","32.12890625","30.7909604519774","29.6331138287864","29.2938099389712","30.2439024390244","29.2074799643811","25.2906976744186","24.9045801526718","23.890462700661","24.30441898527","21.0656753407683","","","","","","",
"Guam","GUM","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","28.5913806495416","29.1563347399255","29.4403482078702","29.6291032646427","30.2359060529396","30.6349063670412","31.0591539153915","30.3308324797209","30.8758454030474","31.7446828512831","33.017228041755","33.644619998003","34.3359427237098","35.2481449500198","35.9231096066115","36.1106958339047","36.8339940713909","37.4704286840812","37.4437262596995","37.6043889169948","38.9754104938009","39.3382901067836","39.8500871958146","40.3642595449771","40.2900000780147","40.3500600119444","40.3436606204464","40.608559513679","40.708400073858","41.8821527326981","43.1775476178084","43.4682751961246","44.2629803428745","43.9121184015334","44.1701441611102","44.3644905335083","44.3239480557408","45.0914100289767","45.7495730187087","45.4135142059366","45.689852433172","45.9558393498759","46.2944893816267","46.5620761628799","46.7225865952233","47.3358104250434","47.3734770009126","48.2596574530442","48.1181820696693","47.6881897907313","47.8422290065621","48.1809283265773","48.0206022123876","47.4782175437037","47.0160970390585","","","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","47.887323943662","50.418410041841","55.1401869158878","46.0909090909091","50.7805325987144","49.047619047619","48.0412371134021","49.6113989637306","56.7624386825508","61.7808219178082","61.660329531052","58.6690017513135","65.0817995910021","66.2910798122066","70.762331838565","69.3586698337292","71.5778097982709","69.5680206318504","71.3623725671919","73.4234234234234","74.903368304804","71.7231222385861","73.1882380180597","64.7091108671789","66.7031763417306","67.6412148736872","64.9267399267399","57.0118271783732","48.2456140350877","56.1973227565692","57.2876447876448","63.0608175473579","67.1572062602196","69.1762405279883","71.5218969271716","69.9905482041588","69.7706109470815","68.3313885647608","65.0519031141868","67.0874017623244","66.8492550394391","66.4448880017742","66.5363735070576","66.1869002920317","","","","","","",
"Honduras","HND","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","18.75","14.6551724137931","14.1732283464567","14.4","13.5338345864662","16.9014084507042","18.9873417721519","11.3924050632911","10.1190476190476","13.5294117647059","14.2857142857143","15.7232704402516","14.2045454545455","13.4408602150538","7.78443113772455","4.11764705882353","4.73684210526316","3.82775119617225","3.01724137931035","2.29357798165138","1.38888888888889","4.47154471544715","6.15384615384615","10.6666666666667","25.2100840336134","20.7386363636364","24.0331491712707","30.5555555555556","19.2660550458716","23.162583518931","24.5746691871456","26.3345195729537","25.8012820512821","32.574679943101","32.2625698324022","25.15625","33.0049261083744","34.2639593908629","30.9459459459459","30.7901907356948","34.6062052505967","21.9161676646707","25.9171597633136","40.9142857142857","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","15.2332361516035","14.2163661581137","13.900481540931","13.9305068536819","14.7923322683706","15.2380952380952","17.0269469943737","17.6263219741481","16.7675544794189","15.0959860383944","15.2769679300292","16.3571000599161","17.0802077322562","18.5394932935917","16.9506462984724","17.0845481049563","17.6248548199768","16.3103070175439","15.3179972936401","14.7523427041499","15.9553136637067","16.9370908055793","18.9251661369546","18.9530201342282","20.7792207792208","19.9436222692037","21.1190942738951","23.7555645487657","21.0810810810811","21.8287427393667","22.0201306727883","23.270134500081","22.3882945248584","22.7598304341471","24.8127600554785","24.7704048635364","25.5747807537331","24.9715973642354","23.2084866854297","22.6004293161607","22.6931227123868","22.1828490432318","22.2399195238494","22.9356345499169","","","","","","",
"Croatia","HRV","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8287401574803","38.1668946648427","43.7057991513437","44.9392712550607","38.8134381701215","41.1366711772666","40.4778156996587","38.929889298893","42.11123723042","39.0103567318757","36.8295589988081","37.7464788732394","39.893899204244","40.5847373637265","36.3265306122449","35.7106981416374","34.6019028542814","37.8887841658812","34.4246031746032","34.1552990556139","33.0592105263158","35.2089136490251","34.3692870201097","32.8301886792453","31.7701453104359","","","","","","",
"Haiti","HTI","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","15.7894736842105","5.55555555555556","2.7027027027027","2.4390243902439","2.4390243902439","3.50877192982456","6.77966101694915","6.25","9.23076923076923","11.2903225806452","19.2307692307692","17.910447761194","21.3333333333333","20.5128205128205","20","22.972972972973","27.1604938271605","25.8426966292135","27.9569892473118","25.8064516129032","24.7191011235955","16.0493827160494","12.3076923076923","15.7894736842105","17.7777777777778","22.6415094339623","27.5590551181102","19.2307692307692","14.8148148148148","13.768115942029","13.2450331125828","12.7167630057803","10.3658536585366","8.994708994709","8.58585858585859","8.91089108910891","10.3448275862069","10.3448275862069","11.6071428571429","13.3971291866029","13.0841121495327","33.1730769230769","30.4147465437788","29.3478260869565","","","","","","",
"Hungary","HUN","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","37.9033835321729","36.9136511583381","37.2305931718482","36.7624810892587","36.7254224968199","35.9713457274433","35.905093744815","37.4597553122988","37.4981183200361","37.3073567897645","40.6753098732013","41.2758996728462","41.8377956849493","42.3435105505128","41.1750599520384","41.7281858889023","42.579224275052","43.0921052631579","43.3086923273005","43.0434782608696","40.5791650996615","41.6581502299438","40.2249462909137","37.7870283335571","37.2653788190163","35.6729598051157","38.0712259691144","43.0195941217635","43.4199058741503","42.9782723900371","43.8855314610736","43.6268526591107","46.6595020598245","47.915924474528","46.8606701940035","44.6800525426909","43.6919716002185","41.6943521594684","41.5287072912998","39.0775376793172","35.8369883040936","36.7983751846381","39.6039603960396","38.6666666666667","36.0785150416044","37.2503678789153","37.3333333333333","38.3357041251778","33.9329719073435","31.1320754716981","","","","","","",
"IBRD only","IBD","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","40.4517651591774","42.5064959168523","42.1373513913687","42.0802669861373","43.3743337433374","44.2197559145306","45.5965854959796","46.4738655523789","48.3258615858784","48.4988826634712","47.3227752639517","28.210033918354","28.5884450001267","29.2543051470734","29.4517843933139","28.6911489406372","29.0050517882538","28.9755672811893","29.6331433992673","30.4945175800367","31.9367279971556","32.220800397391","32.4520821292298","33.0640139722075","33.1918025633772","34.6918884047944","35.6780874491092","35.9440067916747","36.2418926707308","37.6430569559912","45.2965588995539","45.7847406807876","46.9998248175182","47.1997950700371","47.5719141936327","46.35288347092","48.1592613192416","47.7413297989839","48.6164139924428","49.1566479866525","50.0111328584727","50.3983108080284","50.8036535935839","51.6644803307909","49.9083401566642","49.8953475009807","50.5717261504861","50.1240821132042","49.4813826635471","49.4618751253705","50.1299757197706","50.7309559421355","51.1564106519776","51.2864291307147","50.971056680351","","","","","","",
"IDA & IBRD total","IBT","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","40.4517651591774","42.5064959168523","42.1373513913687","42.0802669861373","43.3743337433374","44.2197559145306","45.5965854959796","46.4738655523789","48.3258615858784","48.4988826634712","47.3227752639517","27.8681051511928","28.242070205767","28.8772817751169","29.086878543818","28.3341593064541","28.6301264656188","28.596543938506","29.2381050126349","30.0575227849993","31.4923894158867","31.7863987425391","32.0341453679166","32.6609562677941","32.8399226979706","34.3173756663453","35.2887609168885","35.6225657875916","35.9047121054559","37.2820544861418","44.7550228091076","45.2459719685276","46.4902863559798","46.7091585267497","47.0796267703995","45.9027483410324","47.6239410120374","47.2070274143468","47.9907709651366","48.4976167276749","49.3726338616292","49.7443880139702","50.1358757620445","50.9259104057844","49.3044155552427","49.3303430147566","50.0234573905083","49.5871196942763","48.970430790596","49.022317520267","49.672460555063","50.2411838455346","50.6374218460853","50.8018531717748","50.4915530509636","","","","","","",
"IDA total","IDA","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","17.1979865771812","17.1079429735234","16.9744942832014","17.7611230073757","16.7630713394579","16.5871754107048","16.2367526494701","16.1507147590647","15.7387387387387","17.8678428761651","18.9934806805533","20.1648841354724","21.387610619469","22.6813399778516","23.68438516159","24.2044728434505","26.7097152920458","26.6002128017024","27.2855668423054","30.8917954815696","31.700196554515","33.7518248175183","34.2755975213927","34.3683538919609","33.9648536563535","33.9374768459149","33.9986348122867","33.3359017825037","33.7806286711396","34.9786074527332","35.1968485903396","35.218982148797","33.3515618164319","34.3462941990688","34.9418745458949","35.6039750873699","35.2315954352204","35.0409836065574","36.5479277045053","36.2028259053431","35.4263076707334","34.8493736843921","35.6228595149964","35.573009036399","","","","","","",
"IDA blend","IDB","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","17.1214392803598","17.1743545111691","16.510172143975","19.9345582683111","17.8164924506388","17.1262386902197","15.9521435692921","14.4361721445433","14.6992153443766","17.816091954023","18.8311688311688","19.2759941868146","20.1609812188578","20.9675382089175","23.0724367199347","24.3203276077807","28.4259352626802","27.7612513194511","28.835473003733","35.2400089305649","35.618885580604","37.0774852586994","36.8688941794598","36.3021323970198","35.2550466681137","35.2589057725313","34.966250353664","33.7891520244461","34.0354323547601","34.9579166966405","35.0673430120693","34.5557074504443","31.8536602138706","33.2237169905331","34.0578509658394","34.7219072916329","34.0679349532241","33.358665020107","35.5121338358791","35.0422137331065","34.6295451087783","34.5830717254163","36.9897566827648","37.2732538642115","","","","","","",
